time,SW_d,LW_d,T2m,TSKIN,QH,QL,RAIN,BDOT,ALBEDO,TSKIN_degC,T_obs,TSKIN_final
2023-10-07 00:00:00,0.000,194.217,258.135,246.939,144.158,16.326,0.000,0.002,0.626,-26.211,258.358,246.939
2023-10-07 01:00:00,0.000,187.766,258.327,246.426,139.850,12.307,0.000,0.001,0.626,-26.724,258.550,246.426
2023-10-07 02:00:00,0.000,185.018,258.527,246.203,134.583,13.583,0.000,0.001,0.626,-26.947,258.750,246.203
2023-10-07 03:00:00,0.000,186.336,258.127,245.808,134.875,14.757,0.000,0.001,0.626,-27.342,258.350,245.808
2023-10-07 04:00:00,0.000,196.150,257.927,247.514,134.502,11.595,0.000,0.001,0.626,-25.636,258.150,247.514
2023-10-07 05:00:00,0.000,188.493,257.627,248.185,117.234,7.702,0.000,0.001,0.626,-24.965,257.850,248.185
2023-10-07 06:00:00,0.000,180.573,257.327,248.734,97.937,5.612,-0.000,-0.000,0.626,-24.416,257.550,248.734
2023-10-07 07:00:00,0.000,165.313,257.827,250.008,85.699,6.607,-0.000,-0.000,0.626,-23.142,258.050,250.008
2023-10-07 08:00:00,0.000,170.024,258.127,250.578,74.982,5.267,-0.000,-0.000,0.626,-22.572,258.350,250.578
2023-10-07 09:00:00,0.000,171.098,258.727,251.275,66.954,3.798,0.000,0.000,0.626,-21.875,258.950,251.275
2023-10-07 10:00:00,0.000,172.841,260.027,251.617,47.851,3.045,-0.000,-0.000,0.626,-21.533,260.250,251.617
2023-10-07 11:00:00,121.692,170.096,259.827,251.384,42.810,4.496,-0.000,-0.000,0.626,-21.766,260.050,251.384
2023-10-07 12:00:00,361.270,161.301,259.427,250.494,46.657,4.916,0.000,0.000,0.626,-22.656,259.650,250.494
2023-10-07 13:00:00,312.537,162.954,259.427,249.629,54.145,6.892,0.000,0.000,0.626,-23.521,259.650,249.629
2023-10-07 14:00:00,224.774,161.139,259.727,248.707,58.697,7.412,0.000,0.000,0.626,-24.443,259.950,248.707
2023-10-07 15:00:00,120.670,162.863,259.527,247.320,69.642,8.788,0.000,0.000,0.626,-25.830,259.750,247.320
2023-10-07 16:00:00,43.232,162.314,258.827,245.746,79.183,9.986,0.000,0.000,0.626,-27.404,259.050,245.746
2023-10-07 17:00:00,0.467,164.094,258.627,245.628,85.797,10.810,0.000,0.000,0.626,-27.522,258.850,245.628
2023-10-07 18:00:00,0.000,166.273,258.227,244.975,111.112,13.992,-0.000,-0.000,0.626,-28.175,258.450,244.975
2023-10-07 19:00:00,0.000,170.873,257.827,244.889,120.189,15.125,-0.000,-0.000,0.626,-28.261,258.050,244.889
2023-10-07 20:00:00,0.000,167.576,256.527,244.823,124.853,15.706,0.000,0.000,0.626,-28.327,256.750,244.823
2023-10-07 21:00:00,0.000,164.085,255.427,244.546,126.327,15.689,0.000,0.000,0.626,-28.604,255.650,244.546
2023-10-07 22:00:00,0.000,167.120,255.727,244.720,127.865,13.520,0.000,0.000,0.626,-28.430,255.950,244.720
2023-10-07 23:00:00,0.000,169.240,255.627,244.770,129.705,14.203,0.000,0.000,0.626,-28.380,255.850,244.770
2023-10-08 00:00:00,0.000,166.661,255.253,244.820,134.570,15.243,0.000,0.000,0.626,-28.330,255.476,244.820
2023-10-08 01:00:00,0.000,167.282,255.527,244.529,135.053,15.547,0.000,0.000,0.626,-28.621,255.750,244.529
2023-10-08 02:00:00,0.000,166.591,255.227,244.366,132.785,16.195,0.000,0.000,0.626,-28.784,255.450,244.366
2023-10-08 03:00:00,0.000,165.635,255.827,244.782,127.135,15.686,0.000,0.000,0.626,-28.368,256.050,244.782
2023-10-08 04:00:00,0.000,160.930,255.427,245.954,118.139,12.950,0.000,0.000,0.626,-27.196,255.650,245.954
2023-10-08 05:00:00,0.000,154.996,254.127,247.098,74.159,6.842,0.000,0.000,0.626,-26.052,254.350,247.098
2023-10-08 06:00:00,0.000,153.069,253.427,248.241,48.267,0.887,0.000,0.000,0.626,-24.909,253.650,248.241
2023-10-08 07:00:00,0.000,149.465,252.627,249.145,26.387,-1.309,-0.000,-0.000,0.626,-24.005,252.850,249.145
2023-10-08 08:00:00,0.000,146.769,252.227,249.930,15.943,-2.448,-0.000,-0.000,0.626,-23.220,252.450,249.930
2023-10-08 09:00:00,0.000,152.059,254.527,250.401,31.236,-0.584,0.000,0.000,0.626,-22.749,254.750,250.401
2023-10-08 10:00:00,0.000,147.984,254.127,250.791,20.579,-1.147,0.000,0.000,0.626,-22.359,254.350,250.791
2023-10-08 11:00:00,0.000,146.260,254.127,250.484,17.559,-0.665,0.000,0.000,0.626,-22.666,254.350,250.484
2023-10-08 12:00:00,380.052,148.088,255.327,249.763,28.663,1.338,0.000,0.000,0.626,-23.387,255.550,249.763
2023-10-08 13:00:00,328.384,150.397,256.027,248.724,44.435,4.006,0.000,0.000,0.626,-24.426,256.250,248.724
2023-10-08 14:00:00,242.652,153.709,256.027,247.437,64.445,6.703,0.000,0.000,0.626,-25.713,256.250,247.437
2023-10-08 15:00:00,143.705,160.357,257.327,246.076,117.219,14.758,0.000,0.000,0.626,-27.074,257.550,246.076
2023-10-08 16:00:00,49.819,162.605,257.227,245.039,137.250,17.281,0.000,0.000,0.626,-28.111,257.450,245.039
2023-10-08 17:00:00,1.081,162.152,257.227,244.983,188.411,23.715,-0.000,-0.000,0.626,-28.167,257.450,244.983
2023-10-08 18:00:00,0.000,157.208,256.127,245.178,200.000,26.188,0.000,0.000,0.626,-27.972,256.350,245.178
2023-10-08 19:00:00,0.000,156.636,255.727,245.161,200.000,26.445,0.000,0.000,0.626,-27.989,255.950,245.161
2023-10-08 20:00:00,0.000,150.579,255.127,245.107,200.000,22.646,0.000,0.000,0.626,-28.043,255.350,245.107
2023-10-08 21:00:00,0.000,150.424,255.627,244.712,200.000,20.676,0.000,0.000,0.626,-28.438,255.850,244.712
2023-10-08 22:00:00,0.000,146.770,255.327,245.358,200.000,11.865,-0.000,-0.000,0.626,-27.792,255.550,245.358
2023-10-08 23:00:00,0.000,143.481,254.727,245.146,200.000,10.454,-0.000,-0.000,0.626,-28.004,254.950,245.146
2023-10-09 00:00:00,0.000,147.090,257.144,245.038,200.000,12.365,-0.000,-0.000,0.626,-28.112,257.367,245.038
2023-10-09 01:00:00,0.000,142.050,254.327,244.785,200.000,9.888,-0.000,-0.000,0.626,-28.365,254.550,244.785
2023-10-09 02:00:00,0.000,143.329,255.927,244.701,200.000,14.933,-0.000,-0.000,0.626,-28.449,256.150,244.701
2023-10-09 03:00:00,0.000,144.243,256.427,245.451,200.000,10.162,-0.000,-0.000,0.626,-27.699,256.650,245.451
2023-10-09 04:00:00,0.000,139.910,254.427,246.782,200.000,-1.019,0.000,0.000,0.626,-26.368,254.650,246.782
2023-10-09 05:00:00,0.000,140.854,255.527,248.163,190.423,-6.812,0.000,0.000,0.626,-24.986,255.750,248.163
2023-10-09 06:00:00,0.000,139.132,254.827,249.491,132.675,-9.192,0.000,0.000,0.626,-23.659,255.050,249.491
2023-10-09 07:00:00,0.000,140.263,256.027,251.338,121.014,-15.863,0.000,0.000,0.626,-21.812,256.250,251.338
2023-10-09 08:00:00,0.000,137.568,256.227,252.505,98.741,-24.016,0.000,0.000,0.626,-20.645,256.450,252.505
2023-10-09 09:00:00,0.000,138.353,257.127,253.274,100.202,-25.387,0.000,0.000,0.626,-19.876,257.350,253.274
2023-10-09 10:00:00,0.000,144.218,260.527,254.547,157.896,-20.955,0.000,0.000,0.626,-18.603,260.750,254.547
2023-10-09 11:00:00,0.000,148.773,262.427,254.800,200.000,-23.251,0.000,0.000,0.626,-18.350,262.650,254.800
2023-10-09 12:00:00,394.728,149.642,262.827,254.885,200.000,-14.952,0.000,0.000,0.626,-18.265,263.050,254.885
2023-10-09 13:00:00,343.534,149.715,262.927,254.591,200.000,-21.149,0.000,0.000,0.626,-18.559,263.150,254.591
2023-10-09 14:00:00,256.580,150.811,263.027,254.050,200.000,-5.066,0.000,0.000,0.626,-19.100,263.250,254.050
2023-10-09 15:00:00,155.316,151.251,263.127,253.470,200.000,-3.248,0.000,0.000,0.626,-19.680,263.350,253.470
2023-10-09 16:00:00,57.416,149.551,262.227,252.688,200.000,11.676,0.000,0.000,0.626,-20.462,262.450,252.688
2023-10-09 17:00:00,2.028,149.829,261.627,252.238,200.000,16.927,0.000,0.000,0.626,-20.912,261.850,252.238
2023-10-09 18:00:00,0.000,149.760,261.027,251.242,200.000,18.302,0.000,0.000,0.626,-21.908,261.250,251.242
2023-10-09 19:00:00,0.000,152.909,260.427,247.791,200.000,20.718,0.000,0.000,0.626,-25.359,260.650,247.791
2023-10-09 20:00:00,0.000,152.839,259.527,246.260,200.000,19.029,0.000,0.000,0.626,-26.890,259.750,246.260
2023-10-09 21:00:00,0.000,151.451,259.327,245.933,200.000,25.629,0.000,0.000,0.626,-27.217,259.550,245.933
2023-10-09 22:00:00,0.000,152.125,258.927,246.471,200.000,26.326,0.000,0.000,0.626,-26.679,259.150,246.471
2023-10-09 23:00:00,0.000,152.360,259.127,246.308,200.000,17.937,0.000,0.000,0.626,-26.842,259.350,246.308
2023-10-10 00:00:00,0.000,154.278,259.349,246.102,200.000,13.634,0.000,0.000,0.626,-27.048,259.572,246.102
2023-10-10 01:00:00,0.000,152.558,258.527,246.140,200.000,14.816,0.000,0.000,0.626,-27.010,258.750,246.140
2023-10-10 02:00:00,0.000,152.956,257.927,246.211,200.000,9.146,0.000,0.000,0.626,-26.939,258.150,246.211
2023-10-10 03:00:00,0.000,150.779,257.527,247.214,200.000,11.364,0.000,0.000,0.626,-25.936,257.750,247.214
2023-10-10 04:00:00,0.000,151.269,258.627,248.346,200.000,1.572,0.000,0.000,0.626,-24.804,258.850,248.346
2023-10-10 05:00:00,0.000,144.806,256.827,249.381,132.885,-5.299,0.000,0.000,0.626,-23.769,257.050,249.381
2023-10-10 06:00:00,0.000,146.129,257.727,250.218,122.925,-5.638,0.000,0.000,0.626,-22.932,257.950,250.218
2023-10-10 07:00:00,0.000,149.890,259.527,251.255,123.050,-8.950,0.000,0.000,0.626,-21.895,259.750,251.255
2023-10-10 08:00:00,0.000,147.333,258.927,252.086,93.004,-10.182,0.000,0.000,0.626,-21.064,259.150,252.086
2023-10-10 09:00:00,0.000,150.580,260.027,252.615,88.016,-9.591,0.000,0.000,0.626,-20.535,260.250,252.615
2023-10-10 10:00:00,0.000,151.601,260.827,253.423,102.870,-12.873,0.000,0.000,0.626,-19.727,261.050,253.423
2023-10-10 11:00:00,0.000,154.926,260.727,253.151,79.634,-6.638,0.000,0.000,0.626,-19.999,260.950,253.151
2023-10-10 12:00:00,382.255,165.148,261.727,252.546,101.993,0.892,0.000,0.000,0.626,-20.604,261.950,252.546
2023-10-10 13:00:00,347.552,159.798,262.627,251.401,112.348,9.347,0.000,0.000,0.626,-21.749,262.850,251.401
2023-10-10 14:00:00,260.749,163.806,261.927,250.162,119.209,15.269,-0.000,-0.000,0.626,-22.988,262.150,250.162
2023-10-10 15:00:00,159.660,168.392,262.027,248.800,119.375,12.889,-0.000,-0.000,0.626,-24.350,262.250,248.800
2023-10-10 16:00:00,61.639,173.030,262.627,247.497,128.377,9.977,-0.000,-0.000,0.626,-25.653,262.850,247.497
2023-10-10 17:00:00,3.143,168.145,259.227,246.940,139.855,17.937,-0.000,-0.000,0.626,-26.210,259.450,246.940
2023-10-10 18:00:00,0.000,162.988,256.827,246.751,163.991,21.031,-0.000,-0.000,0.626,-26.399,257.050,246.751
2023-10-10 19:00:00,0.000,161.030,255.127,246.667,145.282,18.335,-0.000,-0.000,0.626,-26.483,255.350,246.667
2023-10-10 20:00:00,0.000,157.785,255.127,246.746,146.051,19.260,0.000,0.000,0.626,-26.404,255.350,246.746
2023-10-10 21:00:00,0.000,154.246,254.227,246.449,133.018,13.171,0.000,0.000,0.626,-26.701,254.450,246.449
2023-10-10 22:00:00,0.000,169.559,256.327,246.533,185.596,14.337,0.000,0.000,0.626,-26.617,256.550,246.533
2023-10-10 23:00:00,0.000,167.994,256.127,246.721,175.954,10.692,0.000,0.000,0.626,-26.429,256.350,246.721
2023-10-11 00:00:00,0.000,176.233,256.933,246.959,176.420,6.553,0.000,0.000,0.626,-26.191,257.156,246.959
2023-10-11 01:00:00,0.000,166.454,255.327,246.069,147.595,5.406,0.000,0.000,0.626,-27.081,255.550,246.069
2023-10-11 02:00:00,0.000,151.193,250.927,246.311,65.669,4.274,0.000,0.000,0.626,-26.839,251.150,246.311
2023-10-11 03:00:00,0.000,150.889,251.227,246.383,71.503,8.327,0.000,0.000,0.626,-26.767,251.450,246.383
2023-10-11 04:00:00,0.000,158.521,256.227,247.822,125.389,5.983,0.000,0.000,0.626,-25.328,256.450,247.822
2023-10-11 05:00:00,0.000,154.818,255.527,249.123,90.152,-2.418,0.000,0.000,0.626,-24.027,255.750,249.123
2023-10-11 06:00:00,0.000,158.068,257.827,250.760,83.966,-6.248,0.000,0.000,0.626,-22.390,258.050,250.760
2023-10-11 07:00:00,0.000,162.235,259.327,251.576,83.303,-8.931,0.000,0.000,0.626,-21.574,259.550,251.576
2023-10-11 08:00:00,0.000,173.271,259.127,252.243,69.443,-8.965,0.000,0.000,0.626,-20.907,259.350,252.243
2023-10-11 09:00:00,0.000,161.060,259.927,252.558,75.607,-8.776,-0.000,-0.000,0.626,-20.592,260.150,252.558
2023-10-11 10:00:00,0.000,167.741,260.827,253.337,78.334,-9.012,-0.000,-0.000,0.626,-19.813,261.050,253.337
2023-10-11 11:00:00,0.000,180.218,262.027,253.014,88.144,-8.981,-0.000,-0.000,0.626,-20.136,262.250,253.014
2023-10-11 12:00:00,365.478,174.807,259.827,252.800,64.783,-6.582,0.000,0.000,0.626,-20.350,260.050,252.800
2023-10-11 13:00:00,319.416,174.376,258.927,251.856,63.677,-5.341,0.000,0.000,0.626,-21.294,259.150,251.856
2023-10-11 14:00:00,212.993,193.330,259.127,250.890,83.119,4.694,-0.000,-0.000,0.626,-22.260,259.350,250.890
2023-10-11 15:00:00,139.668,192.161,259.027,250.101,99.975,11.001,-0.000,-0.000,0.626,-23.049,259.250,250.101
2023-10-11 16:00:00,56.113,185.484,259.127,249.602,114.110,10.974,-0.000,-0.000,0.626,-23.548,259.350,249.602
2023-10-11 17:00:00,4.142,185.451,259.527,248.332,120.762,11.489,-0.000,-0.000,0.626,-24.818,259.750,248.332
2023-10-11 18:00:00,0.000,182.621,259.127,248.140,122.527,12.428,-0.000,-0.000,0.626,-25.010,259.350,248.140
2023-10-11 19:00:00,0.000,183.263,257.027,248.057,105.344,11.466,-0.000,-0.000,0.626,-25.093,257.250,248.057
2023-10-11 20:00:00,0.000,177.891,255.527,247.904,81.620,7.529,-0.000,-0.000,0.626,-25.246,255.750,247.904
2023-10-11 21:00:00,0.000,194.996,256.827,247.566,107.971,14.936,-0.000,-0.000,0.626,-25.584,257.050,247.566
2023-10-11 22:00:00,0.000,192.405,255.827,247.447,99.379,15.193,0.000,0.000,0.626,-25.703,256.050,247.447
2023-10-11 23:00:00,0.000,184.715,255.827,247.753,91.372,14.498,0.000,0.000,0.626,-25.397,256.050,247.753
2023-10-12 00:00:00,0.000,182.863,257.163,247.829,105.929,14.536,-0.000,-0.000,0.626,-25.321,257.386,247.829
2023-10-12 01:00:00,0.000,195.873,256.027,248.141,73.376,11.217,-0.000,-0.000,0.626,-25.009,256.250,248.141
2023-10-12 02:00:00,0.000,189.535,256.027,247.108,58.730,8.433,-0.000,-0.000,0.626,-26.042,256.250,247.108
2023-10-12 03:00:00,0.000,189.614,257.127,247.984,60.309,6.872,-0.000,-0.000,0.626,-25.166,257.350,247.984
2023-10-12 04:00:00,0.000,177.260,257.227,248.242,60.873,6.372,0.000,0.000,0.626,-24.908,257.450,248.242
2023-10-12 05:00:00,0.000,175.356,256.227,250.134,36.406,4.118,0.000,0.000,0.626,-23.016,256.450,250.134
2023-10-12 06:00:00,0.000,183.987,256.427,251.085,25.084,1.839,0.000,0.000,0.626,-22.065,256.650,251.085
2023-10-12 07:00:00,0.000,178.938,256.127,252.680,13.986,0.855,-0.000,-0.000,0.626,-20.470,256.350,252.680
2023-10-12 08:00:00,0.000,193.283,257.627,253.870,17.807,-1.495,-0.000,-0.000,0.626,-19.280,257.850,253.870
2023-10-12 09:00:00,0.000,196.491,258.427,254.191,19.843,-1.540,-0.000,-0.000,0.626,-18.959,258.650,254.191
2023-10-12 10:00:00,0.000,201.343,258.727,254.556,14.601,-1.048,-0.000,-0.000,0.626,-18.594,258.950,254.556
2023-10-12 11:00:00,0.000,191.916,258.627,254.141,6.351,-0.286,0.000,0.000,0.626,-19.009,258.850,254.141
2023-10-12 12:00:00,369.444,183.748,259.027,253.069,14.573,1.126,0.000,0.000,0.626,-20.081,259.250,253.069
2023-10-12 13:00:00,331.195,180.538,258.927,251.942,19.864,2.506,0.000,0.000,0.626,-21.208,259.150,251.942
2023-10-12 14:00:00,239.417,181.725,260.127,250.242,26.421,3.400,0.000,0.000,0.626,-22.908,260.350,250.242
2023-10-12 15:00:00,154.573,187.007,260.727,249.009,33.690,4.282,0.000,0.000,0.626,-24.141,260.950,249.009
2023-10-12 16:00:00,63.432,176.410,259.627,248.171,54.943,6.982,0.000,0.000,0.626,-24.979,259.850,248.171
2023-10-12 17:00:00,5.642,176.003,258.927,247.021,55.796,7.086,0.000,0.000,0.626,-26.129,259.150,247.021
2023-10-12 18:00:00,0.000,172.060,258.827,247.540,55.224,7.011,0.000,0.000,0.626,-25.610,259.050,247.540
2023-10-12 19:00:00,0.000,174.890,258.727,246.273,37.386,4.745,0.000,0.000,0.626,-26.877,258.950,246.273
2023-10-12 20:00:00,0.000,169.468,258.327,246.681,30.766,3.903,0.000,0.000,0.626,-26.469,258.550,246.681
2023-10-12 21:00:00,0.000,170.951,257.727,245.442,22.216,2.818,-0.000,-0.000,0.626,-27.708,257.950,245.442
2023-10-12 22:00:00,0.000,165.902,256.927,245.730,14.518,1.841,0.000,0.000,0.626,-27.420,257.150,245.730
2023-10-12 23:00:00,0.000,160.299,255.927,244.871,23.532,2.980,0.000,0.000,0.626,-28.279,256.150,244.871
2023-10-13 00:00:00,0.000,157.620,255.142,245.066,56.396,7.145,0.000,0.000,0.626,-28.084,255.365,245.066
2023-10-13 01:00:00,0.000,156.339,255.827,244.815,57.185,7.246,0.000,0.000,0.626,-28.335,256.050,244.815
2023-10-13 02:00:00,0.000,156.037,255.827,245.124,62.653,7.941,0.000,0.000,0.626,-28.026,256.050,245.124
2023-10-13 03:00:00,0.000,173.488,255.227,245.325,55.979,7.162,0.000,0.000,0.626,-27.825,255.450,245.325
2023-10-13 04:00:00,0.000,161.538,254.627,247.157,34.357,4.817,0.000,0.000,0.626,-25.993,254.850,247.157
2023-10-13 05:00:00,0.000,159.489,254.427,248.267,27.479,1.308,0.000,0.000,0.626,-24.883,254.650,248.267
2023-10-13 06:00:00,0.000,162.235,252.527,250.420,11.183,0.268,0.000,0.000,0.626,-22.730,252.750,250.420
2023-10-13 07:00:00,0.000,149.990,251.127,251.374,-1.247,-2.564,0.000,0.000,0.626,-21.776,251.350,251.374
2023-10-13 08:00:00,0.000,156.277,254.527,251.541,9.261,0.544,0.000,0.000,0.626,-21.609,254.750,251.541
2023-10-13 09:00:00,0.000,144.222,252.127,251.544,1.587,-1.220,-0.000,-0.000,0.626,-21.606,252.350,251.544
2023-10-13 10:00:00,0.000,149.611,253.027,251.500,6.610,-1.526,-0.000,-0.000,0.626,-21.650,253.250,251.500
2023-10-13 11:00:00,0.000,155.734,253.127,250.919,7.415,-0.936,-0.000,-0.000,0.626,-22.231,253.350,250.919
2023-10-13 12:00:00,409.189,144.722,253.027,250.252,16.248,-0.877,0.000,0.000,0.626,-22.898,253.250,250.252
2023-10-13 13:00:00,363.363,150.217,255.127,249.309,34.529,2.373,0.000,0.000,0.626,-23.841,255.350,249.309
2023-10-13 14:00:00,278.262,151.480,256.327,248.134,45.353,5.674,0.000,0.000,0.626,-25.016,256.550,248.134
2023-10-13 15:00:00,177.857,153.534,257.127,246.760,56.733,7.151,0.000,0.000,0.626,-26.390,257.350,246.760
2023-10-13 16:00:00,78.272,154.766,257.627,245.401,60.737,7.653,0.000,0.000,0.626,-27.749,257.850,245.401
2023-10-13 17:00:00,8.439,161.147,258.027,244.636,75.775,9.538,0.000,0.000,0.626,-28.514,258.250,244.636
2023-10-13 18:00:00,0.000,164.995,257.527,244.657,112.288,14.123,0.000,0.000,0.626,-28.493,257.750,244.657
2023-10-13 19:00:00,0.000,172.905,255.827,244.619,127.354,16.011,-0.000,-0.000,0.626,-28.531,256.050,244.619
2023-10-13 20:00:00,0.000,175.504,254.927,245.112,139.424,15.515,-0.000,-0.000,0.626,-28.038,255.150,245.112
2023-10-13 21:00:00,0.000,172.963,253.527,245.277,132.711,14.647,0.000,0.000,0.626,-27.873,253.750,245.277
2023-10-13 22:00:00,0.000,174.450,253.927,245.400,155.544,17.485,0.000,0.000,0.626,-27.750,254.150,245.400
2023-10-13 23:00:00,0.000,170.409,253.627,245.063,155.701,17.088,0.000,0.000,0.626,-28.087,253.850,245.063
2023-10-14 00:00:00,0.000,175.675,255.916,245.093,184.783,14.359,0.000,0.000,0.626,-28.057,256.139,245.093
2023-10-14 01:00:00,0.000,178.404,254.727,245.130,176.351,9.325,0.000,0.000,0.626,-28.020,254.950,245.130
2023-10-14 02:00:00,0.000,171.007,252.827,245.977,122.421,4.584,0.000,0.000,0.626,-27.173,253.050,245.977
2023-10-14 03:00:00,0.000,175.212,253.127,247.193,97.148,-1.216,0.000,0.000,0.626,-25.957,253.350,247.193
2023-10-14 04:00:00,0.000,187.373,254.027,248.934,77.628,-4.162,0.000,0.000,0.626,-24.216,254.250,248.934
2023-10-14 05:00:00,0.000,181.627,255.227,250.222,70.447,-8.283,0.000,0.000,0.626,-22.928,255.450,250.222
2023-10-14 06:00:00,0.000,188.071,256.127,251.360,60.749,-9.675,-0.000,-0.000,0.626,-21.790,256.350,251.360
2023-10-14 07:00:00,0.000,189.455,256.927,252.862,48.816,-13.637,-0.000,-0.000,0.626,-20.288,257.150,252.862
2023-10-14 08:00:00,0.000,199.507,258.027,254.077,43.742,-13.218,0.000,0.000,0.626,-19.073,258.250,254.077
2023-10-14 09:00:00,0.000,205.882,259.627,254.955,43.982,-11.782,0.000,0.000,0.626,-18.195,259.850,254.955
2023-10-14 10:00:00,0.000,216.632,259.127,256.021,33.850,-13.623,0.000,0.000,0.626,-17.129,259.350,256.021
2023-10-14 11:00:00,0.000,226.190,260.427,255.770,42.318,-4.866,-0.000,-0.000,0.626,-17.380,260.650,255.770
2023-10-14 12:00:00,273.551,237.539,260.927,256.077,44.260,-9.106,0.000,0.000,0.626,-17.073,261.150,256.077
2023-10-14 13:00:00,224.329,247.310,261.427,255.700,53.443,-6.889,0.000,0.001,0.626,-17.450,261.650,255.700
2023-10-14 14:00:00,159.434,252.903,261.827,255.770,54.737,-3.772,0.000,0.006,0.626,-17.380,262.050,255.770
2023-10-14 15:00:00,98.738,260.251,262.127,255.273,69.480,-3.499,0.000,0.020,0.626,-17.877,262.350,255.273
2023-10-14 16:00:00,47.967,266.707,262.427,255.111,80.110,-9.725,0.000,0.036,0.626,-18.039,262.650,255.111
2023-10-14 17:00:00,6.229,258.713,261.327,255.230,61.001,0.692,0.000,0.032,0.626,-17.920,261.550,255.230
2023-10-14 18:00:00,0.000,264.341,261.627,255.457,58.403,1.528,0.000,0.072,0.626,-17.693,261.850,255.457
2023-10-14 19:00:00,0.000,270.403,262.427,255.562,68.993,-3.820,0.000,0.093,0.626,-17.588,262.650,255.562
2023-10-14 20:00:00,0.000,268.676,262.427,255.957,88.612,-7.810,0.000,0.149,0.626,-17.193,262.650,255.957
2023-10-14 21:00:00,0.000,266.583,261.727,256.155,84.397,-0.566,0.000,0.189,0.626,-16.995,261.950,256.155
2023-10-14 22:00:00,0.000,266.755,262.027,256.283,92.591,-4.000,0.000,0.179,0.626,-16.867,262.250,256.283
2023-10-14 23:00:00,0.000,267.383,262.127,256.158,96.317,-6.408,0.000,0.236,0.626,-16.992,262.350,256.158
2023-10-15 00:00:00,0.000,270.447,262.950,256.524,103.990,8.539,0.000,0.309,0.626,-16.626,263.173,256.524
2023-10-15 01:00:00,0.000,267.790,262.127,256.537,97.238,-1.774,0.000,0.317,0.626,-16.613,262.350,256.537
2023-10-15 02:00:00,0.000,265.728,262.627,256.945,98.891,-0.626,0.000,0.295,0.626,-16.205,262.850,256.945
2023-10-15 03:00:00,0.000,272.258,264.027,257.245,104.241,0.004,0.000,0.398,0.626,-15.905,264.250,257.245
2023-10-15 04:00:00,0.000,273.051,263.727,257.712,90.987,-0.969,0.000,0.665,0.626,-15.438,263.950,257.712
2023-10-15 05:00:00,0.000,275.739,264.527,258.151,103.191,10.948,0.000,0.743,0.626,-14.999,264.750,258.151
2023-10-15 06:00:00,0.000,275.463,264.727,259.034,106.163,23.627,0.000,0.635,0.626,-14.116,264.950,259.034
